SMILES,Binding Affinity,QED,LogP,SA Score,Shannon Entropy,Scaffold uniqueness,QuickVina Random Seed,QED Scaled,LogP Scaled,SA Score Scaled,Affinity Scaled,Final Reward
Cc1cc(=NS(=O)(=O)N2CCN(c3ccc4oc(Cc5ccc(F)cc5)nc4c3)CC2)[nH]o1,0.0,0.4796115489752887,2.7549200000000003,3.176906308556015,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
Cc1ccc2oc(=O)cc(C3C4C(=O)CC(C)(C)C=C4N=C4CC(C)(C)CC(=O)C43)c2c1,0.0,0.5856723395324379,5.144020000000005,4.277486066052836,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
COC(=O)c1c(-c2ccc(OC)c(F)c2)c(-c2cc(Cl)c(O)cc2O)nn1Cc1ccc(Cl)cc1,0.0,0.30877608563652764,5.917700000000005,2.6451259581105013,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
C[N+]12C(=O)Nc3ccccc3C3CN4CCC(CC1=Nc1ccccc1)CC4CCC32,0.0,0.6557024725817084,5.139200000000005,5.816171283332922,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
COc1ccc(CSc2nc3[nH]c(=N)[nH]c(=O)c3[nH]2)cc1,0.0,0.5453013100948522,1.3596699999999997,2.7726759281244764,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
N=c1nc[nH]c(N2CCC(c3nc(-c4ccc(Cl)c(F)c4)cn3CCN3CCC3)CC2)c1-c1cn[nH]c1,0.0,0.34041616165665456,4.024970000000003,3.4108515815715297,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
O=[N+]([O-])c1ccc(C=NN=c2cc[nH]c3ccccc23)c([N+](=O)[O-])c1,0.0,0.44577806547062526,2.919100000000001,2.802586447444247,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
COc1ccc(OC)c(C=CC(=O)OCC2=C(C(=O)OC(c3ccccc3)c3ccccc3)N3C(=O)C(C(C)O)C3CC2)c1,0.0,0.1898153208582081,4.848700000000005,3.82734514434593,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
CCOC(=O)c1c(C(C)C)c(CCC(O)CC(O)CC(=O)O)n(-c2ccc(C)cc2)c1-c1ccccc1,0.0,0.2882002681691107,5.272020000000005,3.461928636674976,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
CNC(=O)c1cccc(NC(=O)c2csc(C(NC(=O)CCc3ccccn3)C3CC3)n2)c1,0.0,0.4504318599076648,3.350100000000002,2.933040351996693,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
Cc1cc[nH]c(=NC(=O)c2ccc(NS(=O)(=O)c3ccc(-c4csc(C)n4)s3)cc2)c1,0.0,0.4521525609602439,4.3584400000000025,2.948634822483516,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
Cc1cccc(-c2ccc(N(Cc3cnc4ccccn34)C(=O)c3cc(C)c(O)cc3O)cc2)c1,0.0,0.34138452156432664,5.876340000000005,2.624605601250865,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
CS(=O)(=O)CCNCc1ccc(-c2cnc3c(c2)CCCN3C(N)=O)cc1C#N,0.0,0.6919321182725194,1.58578,2.8450751779314825,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
COc1ccc(NC(=O)CN(C)C(=O)Cc2c(C)sc3ccccc23)cc1,0.0,0.7042866352006519,3.8579200000000027,2.130546407182152,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
CC(C)C1(C)CN(c2ncc(Br)cc2C(F)(F)F)CCN1S(=O)(=O)C(C)(C)C,0.0,0.6304643097120478,4.527900000000004,3.709331769428175,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
O=C1c2cc([N+](=O)[O-])ccc2N=CCN1CC1CCCCC1,0.0,0.6343985324024359,3.3332000000000015,2.6769805000439,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
COc1cc(CS(C)(=O)=O)cc(N=c2nc3c(C)cc(-c4c(C)cccc4C)cc3n[nH]2)c1,0.0,0.47593077941611556,4.335760000000003,3.10364171429444,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
N=c1[nH]c(=O)c2ncc(C(=O)NCc3nc4ccccc4[nH]3)cc2[nH]1,0.0,0.3720180444626267,0.536969999999999,2.7653262361766426,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
CC(C)=CCc1c(O)ccc2c1OC(c1cc(O)cc(O)c1)C2C,0.0,0.7237926818087459,4.549300000000003,3.6031923035319284,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
N=c1[nH]c2ccccc2n1CCN=c1cc[nH]cc1,0.0,0.6307599908146128,1.37787,3.4920118556124287,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
CC(C)N=c1cc(-n2ncc3cc(C#N)cnc32)[nH]cc1C(=O)NCCOc1ccccc1,0.0,0.4272914726495358,2.7381800000000007,3.1158025028879974,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
CCOC(=O)c1onc(-c2cccc3cc(C)ccc23)c1C=CCC(=O)O,0.0,0.6484303716829004,4.467820000000004,2.7027696865343778,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
CCOc1ccc(S(=O)(=O)N(CC)CC)cc1N=Nc1c(O)[nH]c2cccnc12,0.0,0.5343672466034585,4.113100000000003,2.889246118102422,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
CCOc1ccccc1C(=O)n1c(C)c(CC(=O)O)c2ccccc21,0.0,0.7712366570780629,3.6640200000000025,2.085536291121697,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
CCN(CC)S(=O)(=O)c1cccc(NC(=O)Nc2ccc(C(F)(F)F)cc2)c1,0.0,0.7350006903955544,4.379900000000003,2.0363016742173183,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
CCOC(OCC)c1cn(Cc2ccccc2)nn1,0.0,0.7180543073613675,2.3980000000000006,2.332952160307734,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
Fc1cc(F)cc(N=c2[nH]cnc3ccccc23)c1,0.0,0.7147340884320033,3.073500000000001,2.763761391076965,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
N=C(N)N=C1NC(=O)C(=Cc2cccc(OCC(=O)O)c2)S1,0.0,0.3640215750777099,0.6033699999999993,2.995220709015257,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
O=C(C1CCC2(CCCCC2)N1)N1CCCC1,0.0,0.7556113541656547,2.0637,3.636015800602351,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
NCCN=c1cc[nH]c2cc(Cl)ccc12,0.0,0.7967702498896075,1.6806999999999996,2.9354769470686755,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)CSCc1ccccc1,0.0,0.407138632969414,3.5844000000000023,2.9818838571910184,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
CN(C)C(CNC(=O)c1cccc(S(=O)(=O)N2CCCCC2)c1)c1ccccc1,0.0,0.754961875789276,2.8939000000000004,2.446949605949028,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
COc1cccc(-c2cc(=O)c3c(O)ccc(C(C)=O)c3o2)c1,0.0,0.7504531809732605,3.376800000000002,2.300883042204603,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
CCCNC(=O)CSc1nc2sc(C)c(C(F)(F)F)c2c(=O)n1Cc1ccccc1,0.0,0.42233865976611873,4.451820000000003,2.5126465999300347,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
O=C1c2c(c(C(F)(F)F)nn2-c2ccccc2)CCN1c1ccc(C(F)(F)C(F)(F)C(F)(F)F)cc1,0.0,0.3709683328994093,6.383400000000003,2.8591487034363396,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
CC(C)(C)c1ccc(OCC(O)CNC(=O)Cc2ccccc2)cc1,0.0,0.8135578541788853,3.0827000000000018,2.2978413400630338,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
COc1ccc(C(=O)C=Cc2ccccc2O)c(OC)c1,0.0,0.6757764398035883,3.305500000000002,1.9604869059602006,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
c1ccc(-c2nc(-c3c[nH]c4ccccc34)n(CCCN3CCOCC3)c2-c2ccccc2)cc1,0.0,0.31845359610354934,6.087700000000004,2.423526810042075,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
Cc1ccc(N=c2[nH]c(=NCCN3CCOCC3)c3ccccc3[nH]2)cc1C,0.0,0.7337407853982701,2.5781400000000003,3.060783529653283,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
COc1ccc(Cn2c(C(=O)O)c3ccccc3c2-c2cc(COc3ccccc3)cc(C)n2)cc1,0.0,0.2814712187396924,6.345820000000006,2.4802294467414097,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
Fc1ccc2[nH]c(=Nc3nc4c(Cl)cccc4s3)ccc2c1,0.0,0.535028512430855,4.802500000000001,2.867644751417526,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
O=S(=O)(O)c1cnn(COCCO)c1S(=O)(=O)c1ccccc1,0.0,0.515880540929771,-0.07099999999999995,2.712999113633174,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
Cn1cccc1C(=O)Nc1ccc2nc(-c3ccc(C(F)(F)F)cc3)cc(C(=O)O)c2c1,0.0,0.45731144985198435,5.209600000000003,2.318583868584355,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
O=[N+]([O-])C=Cc1cc2c(cc1Cl)OCO2,0.0,0.5746068749057839,2.3160999999999996,2.6105946572654553,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
CC(=O)N(c1ccccc1)C(C)C,0.0,0.6791126128872389,2.4479000000000006,1.8586560137450903,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
CN(C)CCCn1c(=O)c2c3c(sc2n(CC(=O)Nc2ccc(F)c(Cl)c2)c1=O)CCCC3,0.0,0.5475253220504481,3.4864000000000024,2.565333353090427,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
COc1cccc(-c2nn(C)c(-n3c(C)cnc3-c3cccc4c3OCO4)c2C(=O)O)c1,0.0,0.5133310280256523,3.683720000000002,2.8891157576114903,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
COc1ccc(C(=O)NC(=O)COC(=O)c2cc(Cl)cc(Cl)c2N)cc1,0.0,0.5935099966356002,2.6976000000000004,2.0189792186077558,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
CC(NC(=O)Cc1ccccc1)C(=O)NC(Cc1c[nH]c2c(=N)[nH]c(=N)[nH]c12)C(O)=NO,0.0,0.10175131504614161,-0.09655999999999731,4.060286764056178,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
CCCCCCCC[n+]1ccccc1,0.0,0.4606417608773957,3.334600000000002,2.1604224243412933,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
Cn1cc(C#N)nc1-c1csc(=Nc2cccc(O)c2)[nH]1,0.0,0.7600453423148841,2.2863799999999994,3.506939774278324,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
COc1ccccc1N1CCN(C(=O)COc2cccc(C)c2)CC1,0.0,0.8392763851268321,2.7312200000000004,1.7935493130997173,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
CCC(C)C(NC(=O)C1Cc2ccccc2CN1C(=O)C(Cc1cccc(F)c1)NC(=O)Cc1ccc(O)cc1)C(=O)O,0.0,0.2709092377924693,3.3703000000000003,3.6400903975447134,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
NC1N=C2C(=Cc3cccc(C(F)(F)F)c3)CNCC2N1,0.0,0.7328307880128733,1.3471,4.020687913147008,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
CC1(C)CCC(C)(C)c2cc(-c3nnc(-c4ccc(C(=N)N)cc4)o3)ccc21,0.0,0.49654192962131083,5.0366700000000035,2.532995118627161,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
O=C(Nn1cc(-c2ccccc2)c2ccccc2c1=O)c1ccccc1,0.0,0.6115252825816563,4.052400000000002,1.9570353599090051,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
O=c1c2ccccc2nc(SCC(O)CO)n1-c1ccccc1,0.0,0.5519765421731436,1.8309999999999997,2.451844242494591,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
CC(C)Oc1ccc(Cl)cc1CNC1CCOCC1NC(=O)c1cc(O)c2ncccc2c1,0.0,0.4829855309901446,4.058100000000002,3.3843730936678984,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
CN(Cc1ccc(Cl)cc1)C(=O)c1cccc(C(=O)OCC(=O)c2c(N)n(C)c(=O)n(C)c2=O)c1,0.0,0.38623976399791077,1.6314999999999993,2.3951817550970205,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
O=C(O)C1CCN1C(=O)C(O)(c1ccccc1)c1ccccc1,0.0,0.8990200414474439,1.6079999999999997,2.6338695894553226,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
CCC(=O)Nc1ccc2c(c1)CN(S(=O)(=O)CC(=O)O)C2,0.0,0.8353100188502235,0.7650999999999999,2.3547618390556515,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
COC(=O)Cn1c(=O)c(=O)n(-c2ccc(OC)cc2)c2ccccc21,0.0,0.528797127088516,1.334,2.0884795878249935,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
O=[N+]([O-])c1cccc(C(CCc2ccc(O)cc2)=NO)c1,0.0,0.3817915494506503,3.1115000000000013,2.19841545876333,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
CC(C)C(NC(=O)C(=O)Cc1ccccc1)C(=O)O,0.0,0.7506071435804289,1.0235999999999998,2.4159864035841476,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
CC(C)Oc1ccc2n[nH]c(-c3cc(N4CCCN(S(C)(=O)=O)CC4)ncn3)c2c1,0.0,0.6620465002396595,2.2787999999999995,2.7281692363581005,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
CN(C)CCNc1cccc2c(=O)c3ccccc3[nH]c12,0.0,0.722807819480088,2.6548000000000007,2.1299305435090936,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
COc1ccccc1N1CCN(S(=O)(=O)c2cc3c(cc2Cl)NC(=O)CO3)CC1,0.0,0.7884148438593793,2.1903999999999995,2.3523776794949587,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
COc1ccc(S(=O)(=O)N(Cc2ccc3c(c2)OCO3)CC(O)C(O)CNC(c2ccccc2)c2ccc(F)cc2F)cc1,0.0,0.20408711103840696,3.9940000000000024,3.6690858212690083,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
Cc1nc(=NC(C)(C)CO)c2cnn(-c3nc4ccccc4n3C)c2[nH]1,0.0,0.5859681107828406,1.6153199999999994,3.3897451902012783,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
COc1cc(-n2c(Cc3ccc(Cl)cc3)n[nH]c2=S)cc(OC)c1OC,0.0,0.6379061205535224,4.1998900000000035,2.3032014599589186,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
CC(=O)N1CCN(c2ccc(NC(=O)c3ccccc3C)cc2Cl)CC1,0.0,0.8969129201290643,3.5692200000000023,1.869433704426779,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
O=C1c2ccccc2C(=O)N1c1ccc(NCc2ccc(Cl)cc2)cc1F,0.0,0.6553290120381926,4.891800000000003,1.9442462415583002,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
COc1ccc(C(=O)N=c2cccc[nH]2)cc1OC,0.0,0.9121864657168147,1.773,2.5416566358322097,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
C=CCn1c(SC(CC)C(=O)Nc2ccccc2)nnc1C1CC1,0.0,0.5845924423584585,3.850900000000002,2.7239338387102823,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
COc1ccc(OC)c(Cc2ccc(-c3ccccc3C(=O)O)o2)c1,0.0,0.727384668385047,4.252800000000003,2.0371047573034033,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
COc1cc2c(cc1OC)N(C(=O)CC(C)C)C1=NCCN1C2=O,0.0,0.8447851657947003,1.9082999999999999,2.8169153214725355,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
CCC(=NC(=Nc1c(CC)c(C)c(C#N)c(C)c1C(=O)OC)NCc1ccccn1)N(C)C,0.0,0.4059580972262534,4.066520000000003,3.450822583859658,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
COc1ccc(CNC(CO)(CO)CO)c2ccccc12,0.0,0.6021664704193499,0.6536999999999996,2.3546024209536824,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
CC12CC(C(N)=O)OCC1=CCC1C2CCC2(C)C(c3cccnc3)=CCC12,0.0,0.7871690119040894,4.128000000000004,4.470589446220865,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
O=C(c1cccc(F)c1F)N1CCCCC1CNS(=O)(=O)Cc1ccccc1,0.0,0.7989222699247579,3.0791000000000013,2.6895959125635205,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
COc1ccc2c(c1)-c1onc(C(=O)N3CCOCC3)c1CC2,0.0,0.8471591866892594,1.9211999999999998,2.4223129073021923,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
O=C(O)COc1ccc(NC(C(=O)NC2CCCN(CC(=O)N=c3[nH]ccs3)C2=O)c2ccc(C(F)(F)F)cc2)cc1,0.0,0.2772685752750171,2.9463000000000017,3.9150665848259516,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
CCC(=O)Nc1ccc(NC(=O)c2ccc[nH]2)c(C(=O)c2ccc(OC)cc2)c1,0.0,0.5325989058246007,3.855100000000002,2.140259668237924,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
Cc1cccc(Cn2nc(N3CCCNCC3)ccc2=O)c1C,0.0,0.937245378590287,1.7081399999999995,2.3270593533934143,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
Cn1c(SCC(=O)NCC2CCCO2)nnc1-c1ccc(O)cc1,0.0,0.7705712048304779,1.5749999999999995,2.6438509250766025,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
O=c1nc(CN(CC2CC2)C(c2ccccc2)c2cn(Cc3ccccc3)nn2)[nH]c2c1COCC2,0.0,0.392957246892079,3.4840000000000018,3.428213010571339,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
CC(C)COc1ccc2[nH]c(=N)sc2c1,0.0,0.8238701829019054,2.74367,2.669002349573148,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
CCCCN(CC)C(=O)c1ccc(Cl)c([N+](=O)[O-])c1,0.0,0.592981974787741,3.5104000000000024,1.9761258666014392,6.348070973124968,0.9795918367346939,0.0,0,0,0,0,9.060836689191
Fc1ccc(-c2csc(=NC3C(Cl)=CCc4cc5c(cc43)OCO5)[nH]2)cc1F,0.0,0.631135638950444,5.070900000000002,3.8623123249837317,6.355385090182294,0.9693877551020408,0.0,0,0,0,0,9.014612663030956
CC(C)COC(=O)c1c[nH]c2c(C(F)(F)F)cccc2c1=NC(=O)CN1CCN(S(=O)(=O)c2cccs2)CC1,0.0,0.4258562085113327,3.4948000000000023,3.1317909554925425,6.355385090182294,0.9693877551020408,0.0,0,0,0,0,9.014612663030956
O=C1C=CC(O)(CBr)C2(Sc3ccccc3)C(=O)C(C(O)C=Cc3ccccc3)CC(Br)C12O,0.0,0.4308050383220331,3.940300000000003,4.936494815843566,6.355385090182294,0.9693877551020408,0.0,0,0,0,0,9.014612663030956
Cc1noc(C)c1Cn1cc(N2C(=O)N(Cc3cc(F)ccc3F)C(C)(C)C2=O)cn1,0.0,0.5792872282592288,3.561840000000003,2.8565967352766073,6.355385090182294,0.9693877551020408,0.0,0,0,0,0,9.014612663030956
O=C(Cn1c(C2CCCCC2)nc2ccccc21)NCc1ccccc1,0.0,0.7434269248327933,4.400400000000004,1.9399533655875345,6.355385090182294,0.9693877551020408,0.0,0,0,0,0,9.014612663030956
COc1ccc(N(CC(=O)Nc2cccc(Cl)c2C)S(=O)(=O)c2ccc(C)cc2)cc1,0.0,0.5514220265584956,4.799440000000004,2.005140555122969,6.355385090182294,0.9693877551020408,0.0,0,0,0,0,9.014612663030956
Cc1cn(CCOC(=O)C=CC=CBr)c(=O)[nH]c1=O,0.0,0.49337070074952827,0.8530199999999999,2.9448489435245175,6.355385090182294,0.9693877551020408,0.0,0,0,0,0,9.014612663030956
NC(=O)c1cccc(C=Cc2ccccc2)c1,0.0,0.7985684100876195,2.9559000000000015,1.6847121077432252,6.355385090182294,0.9693877551020408,0.0,0,0,0,0,9.014612663030956
COc1cc(OC)c(OC)cc1C=C[N+](=O)[O-],0.0,0.5798266238732983,1.9597999999999998,2.2237207624425626,6.355385090182294,0.9693877551020408,0.0,0,0,0,0,9.014612663030956
Cc1cc(C)n(-c2c(C)[nH]c(C)c([N+](=O)[O-])c2=O)n1,0.0,0.6579752014151218,1.7024800000000002,2.9262369435245166,6.355385090182294,0.9693877551020408,0.0,0,0,0,0,9.014612663030956
COc1ccc(C(=O)CCCCc2ccccc2)cc1NS(=O)(=O)c1ccc([N+](=O)[O-])cc1,0.0,0.18322015901198804,4.999900000000004,2.0872107724452658,6.355385090182294,0.9693877551020408,0.0,0,0,0,0,9.014612663030956
CNS(=O)(=O)c1ccc(C2=CCCN(C)C2)cc1,0.0,0.8972523252452006,1.3135999999999999,2.3280406567611465,6.355385090182294,0.9693877551020408,0.0,0,0,0,0,9.014612663030956
COc1ccc(-n2nc(C(N)=O)c3c2-c2cc(NC(=O)c4cc(OC)ccc4-n4cncn4)ccc2CC3)cc1,0.0,0.3246719625768962,3.5870000000000024,2.7137669507967086,6.355385090182294,0.9693877551020408,0.0,0,0,0,0,9.014612663030956
COc1ccc(NC(=O)c2ccc(F)c(F)c2)cn1,0.0,0.9266688540272847,2.6207000000000003,1.7952132396057952,6.355385090182294,0.9693877551020408,0.0,0,0,0,0,9.014612663030956
ON=C(O)C=Cc1ccc(CNCc2ccccc2OCc2ccccc2)cc1,0.0,0.21062710646301164,4.914300000000004,2.263260396634349,6.355385090182294,0.9693877551020408,0.0,0,0,0,0,9.014612663030956
COc1ccc(-c2nc(C3=CCN(C(=O)c4cccc(OC)c4OC)CC3)no2)cc1,0.0,0.5998122381702828,3.691900000000003,2.417976132297298,6.355385090182294,0.9693877551020408,0.0,0,0,0,0,9.014612663030956
CCCN(C)C(=O)CNC(=O)N(CCO)Cc1ccc(OC)c(OC)c1,0.0,0.6456169443342384,1.0761000000000003,2.259765784154885,6.355385090182294,0.9693877551020408,0.0,0,0,0,0,9.014612663030956
CC(CO)C1C(O)CC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,0.0,0.7057512070208007,2.7045000000000012,4.705172068011873,6.355385090182294,0.9693877551020408,0.0,0,0,0,0,9.014612663030956
Cc1ccc(C2CCN(C3CCCCNC3=O)CC2C)cc1,0.0,0.9100728645564363,3.089120000000001,3.278467960563936,6.355385090182294,0.9693877551020408,0.0,0,0,0,0,9.014612663030956
CSc1cccc(NC(=O)CN(Cc2ccc(Cl)cc2)S(C)(=O)=O)c1,0.0,0.7250572704497309,3.462200000000002,2.091049898384,6.355385090182294,0.9693877551020408,0.0,0,0,0,0,9.014612663030956
CN1C(=O)C(C)(C)c2cc(S(=O)(=O)NCCC3=CCCCC3)ccc21,0.0,0.8186247485650938,3.1094000000000017,2.573439864939184,6.355385090182294,0.9693877551020408,0.0,0,0,0,0,9.014612663030956
O=C(ON=Cc1ccccn1)c1ccccc1Cl,0.0,0.4843303064514262,2.9259000000000013,2.202096786938661,6.355385090182294,0.9693877551020408,0.0,0,0,0,0,9.014612663030956
COc1ccccc1NC(=O)N1CCN(Cc2ccc([N+](=O)[O-])cc2)CC1,0.0,0.6457292783730425,2.953100000000001,1.8803075802196396,6.355385090182294,0.9693877551020408,0.0,0,0,0,0,9.014612663030956
Cc1c(C#N)cc(C#N)cc1-c1ccc(Oc2nc3ccccc3s2)nc1,0.0,0.4960371434537048,5.2023800000000024,2.697325961838022,6.355385090182294,0.9693877551020408,0.0,0,0,0,0,9.014612663030956
