SMILES,Binding Affinity,QED,LogP,SA Score,Shannon Entropy,Scaffold uniqueness,QuickVina Random Seed,QED Scaled,LogP Scaled,SA Score Scaled,Affinity Scaled,Final Reward
CN(C)c1ncc(CNS(=O)(=O)c2ccc(C#N)cc2)cn1,0.0,0.8791101156194663,0.8927799999999995,2.3209447947655715,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
O=C1Nc2ccc(Cl)cc2C12C(c1ccc(Br)cc1)CC(=O)C2(O)C(F)(F)F,0.0,0.6461272014400756,4.342400000000002,4.339482546894423,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
CCCc1cccc(-c2ocnc2C#N)c1,0.0,0.7846917048435935,3.1657800000000016,2.5398337596292695,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
COc1cc(C2c3cc4c(cc3C(NC(=O)c3ccc(Cl)cc3)C3COC(=O)C23)OCO4)cc(OC)c1O,0.0,0.46576273208386965,4.197300000000004,3.8073393062238763,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
Cc1ccccc1-c1c(OCC(=O)NC(Cc2ccccc2)c2oc(=O)oc2C(=O)NC(Cc2ccccc2)C(=O)C2(C)CO2)coc1O,0.0,0.14121897382562595,4.684920000000004,4.256395123285384,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
Fc1ccc2c(c1)SC(c1ccccc1)CC(=S)N2,0.0,0.7571888331691361,4.802100000000003,3.0343567696886318,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
N=c1[nH]cnc2c1ncn2C=Cc1cccc(C(=O)Nc2cc(F)cc(C(F)(F)F)c2)c1,0.0,0.4116150658581557,4.276970000000002,3.1111386654728594,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
COc1cc(F)cc(N(C)C)c1NC(=O)Nc1cccnc1Oc1cc(C(F)(F)F)cc(N2CCNCC2)n1,0.0,0.36901605983301283,4.555000000000003,3.054929217078053,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
CC(NC(=S)NN)C(=O)c1cc(O)c(O)c([N+](=O)[O-])c1,0.0,0.12826179577688865,-0.08499999999999941,3.2628496355415653,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
O=C(Cc1ccccc1)OCC(=O)c1c[nH]c2ccccc12,0.0,0.5805047922285996,3.1365000000000016,1.8221714341098352,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
CCN1CCC(n2ncc3cc(-c4n[nH]c5cnc(OC)cc45)[nH]c3c2=O)CC1,0.0,0.5513683143237643,2.3282999999999996,3.11276052591683,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
CCc1nc2c(cc(-c3ccccc3)n2-c2ccccc2)c(=N)n1C,0.0,0.6052111551767982,4.072870000000003,2.4828070054074107,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
CN(Cc1ccccc1)S(=O)(=O)c1ccc(C(=O)Nc2sc(-c3ccccc3)cc2C(N)=O)s1,0.0,0.35882610825953803,4.648500000000003,2.419462823192248,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
O=C(NNC(=O)C1CCCC1)c1ccc(Br)cc1,0.0,0.8241153815005187,2.4003000000000005,1.7555484576661229,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
CN(C)CCCOc1ccc(NC(=O)c2cc(O)c3c(c2)C(C)(C)c2cccc(O)c2C3=O)s1,0.0,0.42723485495801855,4.6124000000000045,2.9890846930776807,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
C=CCc1c(C(=O)N2CCN(C(=O)OCC)CC2)ccc2[nH]ccc12,0.0,0.8698337043883669,2.8107000000000006,2.445361528701019,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
N=c1[nH]c(CCCCc2ccccc2)cn2c1nc1ccccc12,0.0,0.5396924014197207,3.860470000000003,2.5818991095154793,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
O=C(CCCCCCS(=O)(=O)Oc1cccc2cccnc12)c1ccccc1,0.0,0.27966756868779813,4.776800000000004,2.2303750660301844,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
COc1ccc(C2CCN(C3CCCCC3O)CC2)cc1,0.0,0.927413848346442,3.1781000000000015,2.7356334535749056,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
O=C(COC(=O)CCC(=O)c1cccs1)Nc1cccc(C(F)(F)F)c1,0.0,0.5793934415216753,3.9117000000000024,2.1007987202328913,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
COC(=O)C1=C(C)OC(C)=C(C(=O)OC)C1c1ccc(F)cc1,0.0,0.8015092289406425,2.833500000000001,2.3439013114353724,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
COc1cccc(-c2ccc(S(=O)(=O)CC(NC(=O)Cc3ccc(C4CC(=O)NS4(=O)=O)s3)C(=O)O)cc2)c1,0.0,0.3177549880046417,1.9002999999999992,3.699658846642845,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
C=CCNC(=O)C1(N(C)C(=O)c2cccnc2)CCCC1,0.0,0.8395254977114567,1.768599999999999,2.748771912479107,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
C=C(C)C(=O)OC1CC2OC3OC(C)(CCC4C(C)(C)OC23C42CO2)OC1c1ccc(F)cc1,0.0,0.3729324532944765,3.9593000000000034,7.293671728486508,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
CC(=O)OC1CC(=O)C2(C)C3=C4CC5(O)C1(C)C2(O)C4OC1C(O)CC52C1OC(C)(CC3)C2(O)O,0.0,0.17843487182497686,-0.7697999999999989,6.267460178899031,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
COc1cc(-c2ccc3[nH][nH]c(=Nc4ccc(F)c(Cl)c4)c3c2)ccc1O,0.0,0.4703470897404622,4.9021000000000035,2.83499629150835,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
Cc1nc2ccccn2c1C(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O,0.0,0.6096943872245013,2.6928400000000012,2.350279403133568,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3csc(=O)[nH]3)CC1)C2,0.0,0.8038826894734783,3.1109000000000018,3.316395807889714,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
CCCCOc1ccc(C(=O)CCC(=O)N(C)CC(=O)Nc2ccccc2CC)cc1,0.0,0.40238829496288103,4.487900000000003,2.0772432261488163,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
Cc1csc(=NS(=O)(=O)c2ccc(NC(=O)NCCc3ccccc3Cl)cc2)[nH]1,0.0,0.5330466541822664,3.6918200000000017,2.7208187676750715,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
COc1cc(N2C(=O)c3cccc4c(NCCCCN5CCCC5)ccc(c34)C2=O)cc(OC)c1OC,0.0,0.309600376195016,4.954100000000005,2.49989433213784,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
CCCCCCCCCCCCCCCc1ccccc1CCC(CO)CCc1cc(C)oc1O,0.0,0.17367914681694743,9.10122,3.178651558689647,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
Cc1cc(C(=O)N2CCC(N(C)c3ccc(C4CN(Cc5c(C)cccc5F)CC4N(C)C)cc3)CC2)no1,0.0,0.43894155626014025,4.701140000000005,3.603823765057764,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
CN(C(=O)c1cccc(C(O)(c2ccccc2)C(F)(F)F)c1)C1c2cccc(O)c2CCC1N1CCCC1,0.0,0.4684019040004646,5.414300000000005,3.758197033240277,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
N#CCCCc1cc2ccccc2c(=O)o1,0.0,0.7362547249911398,2.6392800000000003,2.306194963642646,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
CN(C)CCN=c1c2c([nH]c3ccccc13)CCCC2=O,0.0,0.9380128205815719,2.1492000000000004,2.8258636204321697,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
CC(NC(=O)c1cc(C(=O)NC(CN)Cc2ccccc2)c2n1CCCC2)c1ccccc1F,0.0,0.47631805346696815,3.7543000000000024,3.2923716639856906,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
C=CCNC(=O)COC(=O)c1ccccc1,0.0,0.5965990363387903,1.1455999999999997,1.7025207830406401,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
CSc1nsc(S(C)(=O)=O)c1S(N)(=O)=O,0.0,0.7792304269989142,-0.08409999999999973,3.2439505277107994,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
CC1OC(C(=O)N=c2cnc(-c3ccccc3)n[nH]2)OC(CO)C(OC2OC(CO)C(O)C(O)C2O)O1,0.0,0.22423077410444014,-2.861999999999996,5.13926809846585,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
CCCN1CCC23CC(=O)CCC2(O)C1Cc1ccc(O)cc13,0.0,0.8778072981660697,2.1544999999999996,4.491964456850426,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
CCCC(Cc1nc(CCN)c[nH]1)c1ccc(Cl)cc1,0.0,0.8172360691512369,3.6907000000000014,3.2529872873634265,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
COc1c(O)ccc2c(=O)c(-c3n[nH]c(C)c3Oc3ccc(Cl)cn3)coc12,0.0,0.5322031647080312,4.046420000000001,2.9574248766977167,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
CCc1n[nH]c(=NC(=O)CSc2nc3ccccc3n2Cc2ccc(F)cc2)s1,0.0,0.4751927348013315,3.790300000000002,2.8256868995432036,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
COc1ccc(NC(=O)Nc2ccc(C(=O)N3CCCCCCC3)c(C)c2)cc1,0.0,0.7605967186550686,5.053920000000004,1.8781084803720134,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
O=c1ccc2cccc(-c3ccsc3)c2[nH]1,0.0,0.6797010453772396,3.2566000000000015,2.3001854638917045,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
Cc1cc(C)[nH]c(=Nc2sc(C(=O)Nc3ccc(CCCC(=O)O)cc3)c3ccc(CN4CCC(Cc5cccc(N)c5)CC4)cc23)c1,0.0,0.10772565440315213,7.775140000000007,3.314126215908118,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
CC1(C)C=C(CN)c2ccccc2O1,0.0,0.7346686003477374,2.1997,2.6532072129110738,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
Cc1ccc2[nH]c(=O)cc(CSc3ncnc4sc(C)c(C)c34)c2c1,0.0,0.41923550601208937,4.750360000000003,2.5154425687876927,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
CNC(=O)C(=CN=c1[nH]c2c(s1)-c1ccccc1C2)C(=O)c1ccccc1,0.0,0.2489697191101411,3.060900000000002,3.2509555476368384,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
Cc1ccc(S(=O)(=O)NC(CCC(=O)NCc2ccccc2)C(=O)N2CCC(C)CC2)cc1,0.0,0.5877384902049245,2.997020000000001,2.5824324537864616,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
COCCN(Cc1cccs1)S(=O)(=O)c1ccc(S(=O)(=O)N(C)C2CCCCC2)cc1,0.0,0.512912819210824,3.5386000000000033,2.434569486095766,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
CCCC(=O)c1c(C)[nH]c(CCC(=O)Nc2cc(C)ccc2O)c1C,0.0,0.520804945751444,4.199660000000002,2.4276507836879553,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
CN(C)CCCNC(=O)c1ccc(NC(=O)c2ncc(Cl)cc2Cl)cc1,0.0,0.7057974425848523,3.3222000000000014,2.078275643309814,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
OCCOCCOc1ccc(-c2csc(=S)[nH]2)cc1,0.0,0.6093295363350295,2.8603900000000007,2.49003803443361,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
FC(F)(F)c1ccc(N2CCN(CCc3ccccn3)CC2)cc1,0.0,0.8528952612578361,3.4651000000000023,1.9764328039900185,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
CC(F)(F)c1cnc2c(c1)N(C(=O)Nc1ccc(-c3cc[nH]n3)cc1)CC2,0.0,0.7273941916416764,4.178000000000003,2.957928559240619,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
CN(Cc1ccccc1)c1ccc2nc(-c3ccc(F)cc3)[nH]c2n1,0.0,0.602287104597275,4.400400000000003,2.2653696766402884,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
Cc1nc2nc(SCC(=O)NC3CCCC3)nn2c(C)c1Cc1ccccc1,0.0,0.6470992802119384,3.482840000000002,2.3731699378250557,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
COc1ccc(OCc2ccccc2)cc1,0.0,0.7772289538151201,3.274200000000002,1.1865275260848307,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
COC(=O)c1ccc2c(c1)n(-c1ccccc1)c(=O)n2C(C)C,0.0,0.69828419260097,3.1597000000000017,2.120642897973834,6.356409870437709,0.9897959183673469,0.0,0,0,0,0,9.117325499990436
Cc1ccnc2sc(S(=O)(=O)NC3CCCC3)c(-c3cc(F)ccc3F)c12,0.0,0.6764487671148871,4.770820000000003,2.7054405367368073,6.343775840400756,0.9696969696969697,0.0,0,0,0,0,9.008545732783661
CC1(C)CC(C#N)c2sc(C(N)=O)nc2-c2nc(N3CC4CC3CO4)ccc21,0.0,0.8377865199471897,2.569980000000001,5.2707406818386335,6.343775840400756,0.9696969696969697,0.0,0,0,0,0,9.008545732783661
CCCS(=O)(=O)NCC1CCc2ccccc2O1,0.0,0.8850501250805942,1.7095999999999996,2.7293139720243964,6.343775840400756,0.9696969696969697,0.0,0,0,0,0,9.008545732783661
COc1ccc(-c2nc3ccc(-c4cccc(F)c4)cn3c2-c2ccc(OC)cc2)cc1,0.0,0.3234195836325326,6.491600000000005,2.1573245215522636,6.343775840400756,0.9696969696969697,0.0,0,0,0,0,9.008545732783661
O=C1C(=Nc2ccc(F)cc2)C(Cl)C(=O)c2nc(-c3ccc(Cl)cc3)cnc21,0.0,0.5705019272693674,4.695200000000003,3.275328531842976,6.343775840400756,0.9696969696969697,0.0,0,0,0,0,9.008545732783661
CCOC(=O)c1c(NC(=O)c2cc(-c3ccc4c(c3)OCO4)[nH]n2)sc2c1CCC(C(C)(C)C)C2,0.0,0.45667040354382277,5.446900000000005,3.18582272811428,6.343775840400756,0.9696969696969697,0.0,0,0,0,0,9.008545732783661
Cc1nn(C)c(C)c1S(=O)(=O)N1CCC(C(=O)N=CC=Cc2ccccc2)CC1,0.0,0.7043878785938095,2.7484400000000013,2.743071759128064,6.343775840400756,0.9696969696969697,0.0,0,0,0,0,9.008545732783661
O=c1nc(C2CC(c3ccccc3)C2)[nH]c2ccc(F)c(F)c12,0.0,0.7807071879236919,3.8625000000000025,2.422699772973834,6.343775840400756,0.9696969696969697,0.0,0,0,0,0,9.008545732783661
COc1ccccc1-c1cc(=O)c2cc(C)cc(C)c2o1,0.0,0.7095618603245287,4.085440000000003,2.063746358372196,6.343775840400756,0.9696969696969697,0.0,0,0,0,0,9.008545732783661
COc1ccc(Br)cc1CC1CCCC(CCOCc2ccccc2)O1,0.0,0.5257885135786202,5.544800000000005,2.951745153893315,6.343775840400756,0.9696969696969697,0.0,0,0,0,0,9.008545732783661
COc1ccc(C=NNC(=O)c2ccc(-c3nnc(-c4ccccc4O)o3)cc2)c(OC)c1,0.0,0.3277910620264323,3.8903000000000025,2.32405173365723,6.343775840400756,0.9696969696969697,0.0,0,0,0,0,9.008545732783661
Cn1cc(-c2cc(N3CCC(N)C3)ncn2)cn1,0.0,0.8282372147983567,0.41449999999999954,2.994646899278136,6.343775840400756,0.9696969696969697,0.0,0,0,0,0,9.008545732783661
O=C(c1ccc2c(c1)SCCC2COS(=O)(=O)O)c1nc2ccccc2o1,0.0,0.5079951624447838,3.457600000000002,3.392000261528608,6.343775840400756,0.9696969696969697,0.0,0,0,0,0,9.008545732783661
CCc1ccc(C=C2SC(Nc3cccc(F)c3)=NC2=O)o1,0.0,0.8675430521154835,4.063500000000003,2.433435445098846,6.343775840400756,0.9696969696969697,0.0,0,0,0,0,9.008545732783661
O=c1[nH]c2ccc(Cl)cc2c(-c2ccccc2)c1SCC(O)CN1CCN(CCCSc2ccccn2)CC1,0.0,0.1793070154072523,5.496500000000006,3.210301786195976,6.343775840400756,0.9696969696969697,0.0,0,0,0,0,9.008545732783661
C[S+]([O-])CCCCN1c2ccccc2C(OCc2ccccc2)=NS1(=O)=O,0.0,0.5229132211121557,2.8735000000000017,3.5640647969931445,6.343775840400756,0.9696969696969697,0.0,0,0,0,0,9.008545732783661
Cc1nn(Cc2ccccc2)c(Cl)c1C(=O)NC1CC(C)(C)Oc2ccccc21,0.0,0.6645427166753545,4.925420000000004,2.803234784185424,6.343775840400756,0.9696969696969697,0.0,0,0,0,0,9.008545732783661
CS(=O)(=O)c1ccc(-c2ccsc2)cc1,0.0,0.8058919219490106,2.818600000000001,1.85292982210062,6.343775840400756,0.9696969696969697,0.0,0,0,0,0,9.008545732783661
Cc1nnc(SCc2nc(=N)nc(N(C)C)[nH]2)n1N1CCc2ccccc2C1C,0.0,0.6172200756589252,1.7976899999999996,3.9123860036976206,6.343775840400756,0.9696969696969697,0.0,0,0,0,0,9.008545732783661
O=C(NCc1ccc(Cl)cc1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,0.0,0.6534036280402085,4.817700000000003,1.8904665698728707,6.343775840400756,0.9696969696969697,0.0,0,0,0,0,9.008545732783661
Cc1ccc(OCc2nc(-c3ccc(C(=O)N(C)Cc4ccccc4)cc3)oc2C)cc1,0.0,0.3741964997786839,5.809640000000005,2.0655211069444324,6.343775840400756,0.9696969696969697,0.0,0,0,0,0,9.008545732783661
COc1cccc(CNC(=O)C2CN(c3ccc4c(c3)OCCO4)C(=O)O2)c1OC,0.0,0.77353932337068,2.1166,2.8595357798650642,6.343775840400756,0.9696969696969697,0.0,0,0,0,0,9.008545732783661
